id,popularity,budget,revenue,runtime,vote_count,vote_average,release_year,budget_adj,revenue_adj,genre_encoded,month of release
13394,0.582192,60000000,0,28,114,5.7,2007,63100114.96,0,1,11
1950,0.581323,0,5761917,124,43,5.5,2007,0,6059627.085,6,5
5126,0.579121,0,0,106,32,7,2007,0,0,6,11
6973,0.578112,23000000,29541790,124,115,6.2,2007,24188377.4,31068172.42,10,8
5708,0.575389,0,8159508,121,107,7,2007,0,8581098.213,6,9
10030,0.574488,25000000,59192128,101,272,5.5,2007,26291714.57,62250501.36,3,9
69315,0.572591,0,0,88,56,6.8,2007,0,0,15,11
12994,0.572136,0,0,100,69,5.9,2007,0,0,6,1
9760,0.57106,20000000,86865564,86,170,3.4,2007,21033371.65,91353784.57,0,1
50127,0.570337,0,0,80,11,7.3,2007,0,0,0,1
13067,0.569416,10000000,17500000,97,82,6,2007,10516685.83,18404200.2,14,4
24351,0.568173,12000000,0,98,14,5.4,2007,12620022.99,0,0,2
2274,0.567972,0,0,94,66,4.7,2007,0,0,1,10
16873,0.564132,4000000,6101046,85,63,6,2007,4206674.331,6416278.399,15,9
12435,0.551406,20000000,47738099,106,203,6,2007,21033371.65,50204658.91,3,8
1257,0.549308,0,69485490,102,120,5.8,2007,0,73075706.78,3,2
14047,0.54498,15000000,30226144,126,74,6.6,2007,15775028.74,31787886.02,6,12
23202,0.544916,12000000,0,82,191,6.6,2007,12620022.99,0,11,10
14158,0.543629,0,0,64,83,6.1,2007,0,0,3,12
14830,0.543326,0,0,76,45,6.6,2007,0,0,0,8
1646,0.54281,21000000,41170784,123,183,7.5,2007,22085040.24,43298020.06,4,1
6418,0.542294,0,0,13,109,7.1,2007,0,0,6,9
9785,0.541086,30000000,26810113,102,70,5.9,2007,31550057.48,28195353.54,0,4
4688,0.532062,0,0,133,255,6.8,2007,0,0,1,9
13257,0.529537,22000000,0,87,72,4.7,2007,23136708.82,0,3,9
10074,0.528177,0,14334401,88,179,6.1,2007,0,15075039.18,0,8
5353,0.523238,0,0,101,47,6.8,2007,0,0,0,9
15206,0.522454,3500000,54947,102,32,4.6,2007,3680840.039,57786.03361,11,9
2001,0.521559,21000000,54926886,117,162,6.4,2007,22085040.24,57764880.35,6,5
7979,0.505809,20000000,73276047,128,223,7.3,2007,21033371.65,77062116.49,6,10
10294,0.504782,19000000,35300645,80,181,5.9,2007,19981703.07,37124579.29,11,4
7211,0.501939,25000000,68377859,98,185,6.5,2007,26291714.57,71910846.06,3,10
14019,0.500747,0,0,90,24,6.5,2007,0,0,3,1
10760,0.500174,16500000,13620075,108,112,5.9,2007,17352531.61,14323804.97,3,9
14636,0.49989,0,8642858,113,111,5.8,2007,0,9089422.223,0,4
4787,0.499794,0,0,108,108,6.1,2007,0,0,4,6
5951,0.499397,0,0,106,58,6.2,2007,0,0,3,9
14125,0.49765,17000000,2626800,96,64,4.5,2007,17878365.9,2762523.033,4,6
9815,0.494874,230400,0,115,72,5.7,2007,242304.4414,0,6,2
2959,0.492637,35000000,69307224,91,132,5.1,2007,36808400.39,72888230.03,3,7
15019,0.490256,24000000,9576495,97,44,5.3,2007,25240045.98,10071298.92,3,5
13250,0.482885,20000000,0,95,59,6.1,2007,21033371.65,0,4,7
8954,0.482716,0,0,102,33,6.7,2007,0,0,6,9
4566,0.47599,25000000,92991835,119,240,6.3,2007,26291714.57,97796591.31,6,9
6615,0.475818,12000000,11293663,106,280,7,2007,12620022.99,11877190.56,3,10
50032,0.474364,0,0,92,17,7.1,2007,0,0,6,9
16460,0.473709,0,0,75,14,5.6,2007,0,0,7,9
54318,0.471104,45000000,103071443,112,164,6.2,2007,47325086.22,108396998.4,8,12
11835,0.470629,20000000,16974459,105,148,6.5,2007,21033371.65,17851505.24,0,8
10425,0.470193,22000000,413454,97,61,5.6,2007,23136708.82,434816.5822,6,7
10075,0.467559,0,0,98,47,5.6,2007,0,0,6,1
4832,0.466515,0,0,95,18,6,2007,0,0,5,8
13687,0.464887,0,0,87,11,5,2007,0,0,6,3
13564,0.464192,0,0,81,25,5.3,2007,0,0,11,10
13022,0.463461,0,0,99,55,6,2007,0,0,0,11
14138,0.462363,700,0,90,24,6,2007,736.1680078,0,1,6
13008,0.461116,2000000,0,97,64,7.2,2007,2103337.165,0,4,7
8319,0.45572,0,0,84,45,5.8,2007,0,0,6,1
8270,0.451544,16000000,5367030,99,93,6.7,2007,16826697.32,5644336.833,4,3
21946,0.450483,0,0,85,42,7.1,2007,0,0,17,3
13525,0.444525,0,0,97,19,5.1,2007,0,0,3,4
58432,0.443952,0,0,92,10,4.9,2007,0,0,11,9
14913,0.443679,4500000,0,93,38,4.9,2007,4732508.622,0,11,10
20411,0.441854,10000000,0,101,21,4.4,2007,10516685.83,0,0,1
42979,0.437121,0,0,23,31,6.2,2007,0,0,2,7
13641,0.436123,0,0,95,44,6,2007,0,0,6,2
8875,0.43341,2600000,0,97,18,5.2,2007,2734338.315,0,11,12
2359,0.432926,9000000,24538513,123,115,7,2007,9465017.244,25806383.19,5,5
1534,0.43151,45000000,30822861,99,92,5.4,2007,47325086.22,32415434.54,0,1
4771,0.431266,19000000,34619699,113,559,7,2007,19981703.07,36408449.78,4,10
8272,0.428296,0,0,114,45,6.7,2007,0,0,6,1
13204,0.42626,0,0,75,12,6.7,2007,0,0,16,3
14223,0.425002,6000000,0,91,37,5.6,2007,6310011.496,0,6,4
13957,0.422247,23000000,0,118,10,6.7,2007,24188377.4,0,6,9
13019,0.420933,1500000,0,90,26,6.2,2007,1577502.874,0,3,9
17483,0.420802,0,0,97,55,7.6,2007,0,0,0,6
14843,0.420215,0,0,97,21,6.9,2007,0,0,3,4
6575,0.419377,35000000,18317151,96,93,6.5,2007,36808400.39,19263572.23,3,12
4398,0.56661,0,0,85,38,5.9,2007,0,0,2,10
14748,0.415622,0,0,100,68,7,2007,0,0,4,10
13243,0.412761,5000000,346592,97,50,5.9,2007,5258342.913,364499.9174,3,9
15418,0.409179,0,0,95,11,4.6,2007,0,0,6,1
20069,0.408886,0,0,120,26,4.6,2007,0,0,3,1
3877,0.408767,16000000,2849142,113,40,6.5,2007,16826697.32,2996353.129,6,9
13910,0.405537,20000000,3561,97,31,5.4,2007,21033371.65,3744.991823,6,9
15069,0.144451,0,0,104,18,5,2007,0,0,4,5
13078,0.484139,0,44852,88,38,5.3,2007,0,47169.43927,6,9
8060,0.402771,12000000,0,90,17,6.2,2007,12620022.99,0,4,9
10107,0.402329,0,0,111,24,6.2,2007,0,0,1,4
4520,0.401426,0,0,86,72,6.5,2007,0,0,17,10
114796,0.396494,0,0,270,26,6.8,2007,0,0,1,4
14123,0.395397,0,0,110,30,5.9,2007,0,0,3,8
2267,0.517319,0,27297451,94,57,5.4,2007,0,28707871.6,1,2
13360,0.390687,13000000,0,86,21,3.4,2007,13671691.57,0,0,2
2355,0.390284,20000000,22222308,124,180,7,2007,21033371.65,23370503.16,6,3
6639,0.38963,45000000,4607608,139,40,6.6,2007,47325086.22,4845676.575,6,10
14000,0.387356,0,0,107,22,5.3,2007,0,0,4,9
16392,0.386172,26000000,0,95,26,5.1,2007,27343383.15,0,0,4
14111,0.385371,0,0,97,22,6,2007,0,0,0,9
3902,0.373385,20000000,4001121,135,96,6.5,2007,21033371.65,4207853.251,6,10
26700,0.372832,0,0,80,11,5.1,2007,0,0,2,9
13158,0.370495,0,0,86,19,6.6,2007,0,0,2,4
15568,0.370331,9000000,2955039,97,10,5.8,2007,9465017.244,3107721.677,6,6
13074,0.369633,0,0,112,26,5.4,2007,0,0,6,6
4998,0.575573,0,0,135,10,5.9,2007,0,0,6,5
13061,0.36244,0,0,11,41,6.6,2007,0,0,2,11
13470,0.360061,0,0,125,14,5.4,2007,0,0,6,5
14459,0.359607,0,0,86,18,5.4,2007,0,0,11,5
12473,0.356032,0,9234510,104,58,6.1,2007,0,9711644.043,4,9
16236,0.354991,0,0,120,11,4.5,2007,0,0,6,3
13252,0.352844,25000000,0,88,93,5.8,2007,26291714.57,0,4,9
5718,0.351775,0,1027699,93,50,6.3,2007,0,1080798.751,3,1
10946,0.35159,15000000,109000000,90,102,7.5,2007,15775028.74,114631875.5,5,4
19580,0.343105,0,0,95,34,4.7,2007,0,0,0,3
14540,0.2265,0,0,80,21,6.4,2007,0,0,3,9
14753,0.333928,20000000,0,107,33,5.2,2007,21033371.65,0,6,9
8414,0.330962,0,0,100,20,6.3,2007,0,0,6,1
6309,0.32477,0,0,185,16,5.2,2007,0,0,0,4
13534,0.324711,0,0,81,15,6,2007,0,0,0,1
13501,0.32337,15000000,20380,93,16,5.5,2007,15775028.74,21433.00571,3,1
9703,0.320907,67000000,25303038,102,120,4.9,2007,70461795.04,26610410.11,0,4
14211,0.435632,0,0,92,35,5.1,2007,0,0,1,1
13492,0.317446,3000000,0,108,97,5.8,2007,3155005.748,0,6,7
7006,0.316932,0,0,99,37,5.4,2007,0,0,17,1
14284,0.316739,2000000,0,109,13,6.2,2007,2103337.165,0,5,1
14397,0.324065,12000000,5285197,94,28,5.7,2007,12620022.99,5558275.638,4,11
13647,0.312239,0,5300000,83,27,5.1,2007,0,5573843.488,2,1
15289,0.3122,0,0,75,16,6.4,2007,0,0,0,7
39961,0.310054,0,0,76,12,6.2,2007,0,0,7,11
5595,0.306905,0,0,88,38,6.3,2007,0,0,13,10
13732,0.301641,0,0,90,14,5,2007,0,0,3,12
16071,0.299708,0,0,86,21,5.6,2007,0,0,6,4
12172,0.383253,0,0,99,38,6.7,2007,0,0,5,9
15017,0.29679,10000000,0,93,16,3.8,2007,10516685.83,0,3,12
15302,0.140782,0,0,87,42,7.3,2007,0,0,5,8
1989,0.291333,10000000,21786738,111,110,6.2,2007,10516685.83,22912427.87,6,5
8141,0.290794,4000000,2426851,90,33,6.1,2007,4206674.331,2552242.951,3,2
16962,0.289096,0,0,75,22,6.3,2007,0,0,2,1
19528,0.28203,0,0,129,19,6.5,2007,0,0,0,1
7797,0.281136,0,0,125,20,6.6,2007,0,0,8,11
17456,0.280613,10000000,0,99,31,3.3,2007,10516685.83,0,0,9
18893,0.279864,0,0,123,13,7.2,2007,0,0,12,5
13949,0.276624,0,0,93,26,6.5,2007,0,0,6,4
6022,0.274672,0,0,130,27,5.4,2007,0,0,6,6
9997,0.273457,0,0,109,37,5.1,2007,0,0,8,11
15434,0.268526,10000000,0,90,12,3.4,2007,10516685.83,0,11,4
13054,0.268379,4000000,0,119,32,7.3,2007,4206674.331,0,0,9
4538,0.267233,16000000,24377151,91,488,7.2,2007,16826697.32,25636683.84,1,9
13337,0.266572,2000000,0,97,11,6.6,2007,2103337.165,0,3,1
1931,0.266045,13000000,75511123,114,57,6.1,2007,13671691.57,79412675.7,6,5
14324,0.346282,38000000,5410749,93,45,4.5,2007,39963406.14,5690314.732,1,12
7862,0.263249,0,0,98,78,6.9,2007,0,0,6,2
2239,0.262103,8000000,60641,95,25,6.7,2007,8413348.661,63774.23452,6,2
14735,0.261381,0,0,106,10,5.3,2007,0,0,6,5
14424,0.26101,0,0,100,36,5.5,2007,0,0,3,6
34869,0.260213,0,121129,89,15,6.9,2007,0,127387.5637,6,6
18755,0.258705,0,0,85,12,4.1,2007,0,0,3,11
14001,0.258046,20000000,22217407,89,264,6.2,2007,21033371.65,23365348.93,11,3
2728,0.367836,0,0,100,42,5.3,2007,0,0,0,8
20294,0.255302,0,36500000,160,16,6.9,2007,0,38385903.27,6,12
17153,0.25299,0,0,95,13,6.4,2007,0,0,3,10
2002,0.25245,6500000,0,104,10,6.7,2007,6835845.787,0,6,5
13640,0.25062,3500000,0,75,78,6.4,2007,3680840.039,0,0,9
5956,0.249202,0,719968,105,32,6.2,2007,0,757167.7261,6,1
16204,0.247926,0,0,109,11,6.2,2007,0,0,6,9
10822,0.247661,4600000,0,97,24,6.1,2007,4837675.48,0,6,5
18726,0.226953,0,0,90,10,5.4,2007,0,0,8,8
13059,0.245902,50000,249905,103,28,5.9,2007,52583.42913,262817.2371,11,2
13283,0.245071,0,0,86,48,6.1,2007,0,0,2,9
9017,0.24324,0,0,90,28,5.6,2007,0,0,0,3
15071,0.240002,0,0,105,19,5.3,2007,0,0,0,7
14666,0.238897,0,0,93,10,3.6,2007,0,0,3,1
14043,0.237153,0,0,99,86,5.6,2007,0,0,0,6
17038,0.234237,0,0,88,15,3.6,2007,0,0,11,4
10748,0.480147,0,0,101,99,5.4,2007,0,0,3,12
17097,0.233575,825000,0,78,32,5.3,2007,867626.5807,0,3,9
14547,0.232949,12,0,90,25,4.6,2007,12.62002299,0,0,5
13173,0.231155,0,0,96,33,4.8,2007,0,0,3,8
1872,0.229997,0,0,97,27,4.9,2007,0,0,0,4
13177,0.228459,8000000,908847,99,37,6.4,2007,8413348.661,955805.8363,0,9
13121,0.227352,0,0,94,94,5.2,2007,0,0,3,1
10759,0.22512,15000000,0,107,25,5.2,2007,15775028.74,0,3,10
14649,0.224276,0,0,116,10,5.8,2007,0,0,17,1
13168,0.223871,0,8768,88,33,6.6,2007,0,9221.030133,3,1
13848,0.209163,5000000,0,85,13,5.7,2007,5258342.913,0,4,5
38410,0.219032,0,0,86,26,5.1,2007,0,0,11,4
4170,0.439124,12000000,0,120,29,7.2,2007,12620022.99,0,6,1
13348,0.218321,0,0,80,50,7.3,2007,0,0,5,9
15728,0.39628,500000,220151,88,18,5.4,2007,525834.2913,231525.8901,6,1
13258,0.216599,4000000,6870249,96,62,6.7,2007,4206674.331,7225225.028,3,1
14434,0.216287,11000000,13196245,90,22,5.3,2007,11568354.41,13878076.28,3,3
16516,0.216249,0,0,94,13,7.2,2007,0,0,2,9
13491,0.215628,25000000,0,139,42,6.3,2007,26291714.57,0,0,12
13958,0.215556,0,0,79,68,7.9,2007,0,0,5,8
24447,0.211212,0,0,57,26,7.3,2007,0,0,3,1
21494,0.210766,0,0,115,25,6.5,2007,0,0,6,1
4629,0.208459,4000000,46474,105,42,5.8,2007,4206674.331,48875.24571,6,9
13280,0.208338,0,0,108,13,4.1,2007,0,0,3,4
16304,0.34806,0,0,104,11,4.2,2007,0,0,11,5
1248,0.205036,50000000,82169884,121,423,6,2007,52583429.13,86415485.44,4,2
13362,0.203044,1000000,274661,106,21,5.2,2007,1051668.583,288852.3446,5,4
22182,0.201857,0,0,99,22,5.5,2007,0,0,3,11
13548,0.201639,0,0,105,26,5.3,2007,0,0,4,11
17317,0.201139,12000000,0,96,14,5.4,2007,12620022.99,0,1,1
13354,0.20103,0,0,90,12,6.4,2007,0,0,0,9
13016,0.197715,7000000,0,118,104,6.9,2007,7361680.078,0,5,6
13538,0.197104,0,0,88,20,4.8,2007,0,0,17,4
10071,0.144703,0,0,93,22,4.9,2007,0,0,3,9
26114,0.194368,0,0,88,10,5.9,2007,0,0,6,5
1874,0.188899,30000000,0,140,22,7,2007,31550057.48,0,6,2
9750,0.188155,0,41098065,90,83,5,2007,0,43221543.77,3,8
4407,0.186365,11000000,0,91,15,6.3,2007,11568354.41,0,13,11
16205,0.183386,0,0,85,20,5.4,2007,0,0,0,10
14148,0.174946,0,0,105,29,5.8,2007,0,0,4,8
13561,0.099101,0,0,79,15,5,2007,0,0,3,1
17202,0.172467,15000000,55184721,113,20,6.3,2007,15775028.74,58036037.32,3,10
14456,0.170069,0,4910682,84,48,4.6,2007,0,5164409.979,11,8
14126,0.169079,0,0,92,25,4.4,2007,0,0,11,6
11161,0.168239,0,0,85,17,5.9,2007,0,0,6,1
44588,0.167408,0,0,98,29,4,2007,0,0,8,3
20720,0.167201,0,0,60,13,6.7,2007,0,0,3,8
14044,0.165386,16000000,34786960,124,22,7.3,2007,16826697.32,36584352.92,0,10
50126,0.165182,0,0,84,19,6.5,2007,0,0,16,10
14687,0.163734,8000000,0,100,12,5.6,2007,8413348.661,0,6,9
25218,0.163554,0,0,96,27,5.6,2007,0,0,17,1
21935,0.160367,3000000,0,87,15,5.1,2007,3155005.748,0,8,9
259624,0.159264,0,0,176,16,5.8,2007,0,0,1,12
12171,0.15818,0,0,87,35,4.7,2007,0,0,11,12
8748,0.15744,0,0,87,35,6.9,2007,0,0,3,7
4283,0.314684,0,10597734,93,18,4.5,2007,0,11145303.89,1,1
14235,0.155519,0,0,98,36,4.7,2007,0,0,0,12
13194,0.161899,0,0,86,16,6.9,2007,0,0,0,6
11801,0.150269,15000000,0,134,21,5.2,2007,15775028.74,0,6,2
36108,0.149692,0,0,100,10,7.4,2007,0,0,3,5
1922,0.18853,0,0,103,17,7,2007,0,0,6,2
1990,0.284617,0,486021,85,60,6.4,2007,0,511133.0162,13,5
12791,0.146603,0,0,95,10,4.2,2007,0,0,11,10
42411,0.144852,0,0,95,10,5.6,2007,0,0,13,9
13317,0.144312,0,0,99,10,7.3,2007,0,0,6,4
18632,0.228338,120000,0,88,11,4.9,2007,126200.2299,0,3,3
16725,0.144186,700000,31576,77,17,5.9,2007,736168.0078,33207.48717,6,9
14793,0.14097,0,0,97,13,6.9,2007,0,0,12,9
24786,0.138624,0,0,113,10,5.4,2007,0,0,6,5
16555,0.138009,10000000,31609243,100,13,6.7,2007,10516685.83,33242447.78,3,2
13968,0.134988,0,0,85,45,5.4,2007,0,0,6,4
20224,0.134296,0,0,101,11,5.5,2007,0,0,3,6
6535,0.148262,0,4778376,118,15,6.9,2007,0,5025267.915,6,7
14882,0.132769,0,0,102,11,6.2,2007,0,0,6,1
108176,0.132685,0,0,60,10,6.6,2007,0,0,3,6
282758,0.126603,0,0,60,18,7.6,2007,0,0,15,7
13710,0.126199,0,0,94,10,4.6,2007,0,0,3,11
7249,0.125117,0,0,88,106,7.3,2007,0,0,2,11
9783,0.326556,0,0,113,11,5.1,2007,0,0,11,6
14791,0.124689,0,0,105,19,4.3,2007,0,0,3,11
25055,0.12112,0,0,86,10,1.5,2007,0,0,0,6
73779,0.118821,0,0,50,10,7.2,2007,0,0,5,1
14236,0.118177,0,0,89,37,5.8,2007,0,0,3,10
24632,0.117819,0,0,83,11,6.3,2007,0,0,3,5
1961,0.422526,1500000,173066,86,41,6,2007,1577502.874,182008.0749,3,10
14877,0.11491,11000000,0,110,11,5.7,2007,11568354.41,0,6,5
29362,0.114853,0,0,91,15,5,2007,0,0,3,3
16126,0.112168,0,0,89,10,5.2,2007,0,0,11,4
17227,0.111677,0,0,140,16,6.4,2007,0,0,1,1
13120,0.004196,25000,0,90,14,5.5,2007,26291.71457,0,3,4
9867,0.109305,0,0,93,10,6.3,2007,0,0,3,1
15250,0.105737,13000000,0,117,22,7,2007,13671691.57,0,3,11
2979,0.104888,0,0,85,13,5.5,2007,0,0,3,1
10090,0.104735,10000000,20342161,84,34,5.8,2007,10516685.83,21393211.63,0,2
20497,0.104312,0,0,90,52,6.2,2007,0,0,6,12
62527,0.100014,0,0,90,14,4.8,2007,0,0,3,6
12247,0.099129,0,0,92,21,6.4,2007,0,0,6,10
15260,0.172227,0,0,93,14,7.8,2007,0,0,5,9
49084,0.142366,0,0,82,30,5.2,2007,0,0,3,6
53216,0.090289,0,0,16,10,6.1,2007,0,0,3,1
41044,0.081875,0,0,93,15,6,2007,0,0,3,6
15166,0.087123,2500000,0,96,23,4.8,2007,2629171.457,0,0,1
7992,0.119325,0,0,96,13,5.5,2007,0,0,6,9
24446,0.084154,0,0,120,32,6.1,2007,0,0,16,12
105325,0.080811,0,0,6,11,7.8,2007,0,0,2,12
14396,0.080562,20000000,10337477,84,45,4.9,2007,21033371.65,10871599.78,0,1
16453,0.07966,0,0,61,17,7.3,2007,0,0,3,3
17158,0.149561,0,0,89,13,5,2007,0,0,11,9
14650,0.077227,0,0,124,11,5.8,2007,0,0,6,2
4157,0.071965,0,12000000,160,13,6.4,2007,0,12620022.99,6,8
10247,0.070616,0,0,95,29,6.4,2007,0,0,14,11
30680,0.069719,0,0,102,10,7.4,2007,0,0,4,10
27359,0.068984,0,0,95,12,6.3,2007,0,0,6,5
10078,0.228927,0,1752038,90,10,5.8,2007,0,1842563.32,6,5
13045,0.164897,0,0,95,19,5.4,2007,0,0,3,4
18556,0.063987,0,0,89,10,4.2,2007,0,0,11,1
27298,0.063177,441892,1030375,155,10,6.2,2007,464723.9333,1083613.016,3,1
50128,0.060795,0,0,80,13,7,2007,0,0,1,1
13998,0.057897,10000000,0,91,39,5.9,2007,10516685.83,0,3,8
20360,0.053597,0,0,128,15,6.6,2007,0,0,6,3
18217,0.314058,0,0,94,12,2.9,2007,0,0,0,2
22887,0.065543,6000,6000,129,12,5.1,2007,6310.011496,6310.011496,5,11
25565,0.040311,0,0,22,34,5.8,2007,0,0,2,10
21943,0.032904,0,0,106,38,4.2,2007,0,0,14,3
13068,0.027512,0,0,101,16,6.3,2007,0,0,3,1
15261,0.020514,0,0,90,70,5.6,2007,0,0,3,11
46169,0.019669,0,0,83,29,4.9,2007,0,0,6,10
12901,0.019101,2000000,1431623,102,12,6.7,2007,2103337.165,1505592.931,5,7
21623,0.017396,0,0,82,14,5,2007,0,0,11,7
39561,0.013017,1100000,0,116,10,6,2007,1156835.441,0,3,3
36443,0.010471,200000,0,104,14,6.8,2007,210333.7165,0,3,5
19934,0.009512,0,0,84,12,5.3,2007,0,0,3,11
15651,0.006681,0,312751,98,10,6.1,2007,0,328910.4009,5,10
348,4.935897,11000000,104931801,117,2724,7.6,1979,33050094.03,315273262.7,11,5
28,2.31952,31500000,83471511,153,1100,7.8,1979,94643451.08,250794662.5,6,8
9659,2.012021,400000,100000000,93,667,6.5,1979,1201821.601,300455400.3,1,4
152,1.823058,35000000,139000000,132,304,6,1979,105159390.1,417633006.3,15,12
698,1.691143,34000000,210300000,126,299,5.7,1979,102154836.1,631857706.7,0,6
583,1.465088,4000000,20045115,94,716,7.5,1979,12018216.01,60226630.5,3,8
5157,1.39491,239000,0,93,12,5,1979,718088.4066,0,3,5
11474,1.119476,0,22490039,93,206,7,1979,0,67572536.69,0,2
1367,1.049233,7000000,200182160,119,504,6.8,1979,21031878.02,601458110.1,6,6
9453,0.973049,17500000,23438120,156,65,5.3,1979,52579695.04,70421097.26,6,1
696,0.96139,0,39946780,96,310,7.7,1979,0,120022257.7,3,4
9638,0.794667,300000,11988469,89,50,6.1,1979,901366.2008,36020002.52,11,3
10654,0.683837,11000000,0,121,59,7,1979,33050094.03,0,6,3
11449,0.593218,0,86432000,117,81,6.2,1979,0,259689611.5,6,7
10734,0.567776,8000000,43000000,111,273,7.1,1979,24036432.02,129195822.1,4,6
16858,0.550722,0,37823676,123,42,6.8,1979,0,113643277.1,6,12
6404,0.517874,0,0,107,55,7.3,1979,0,0,6,4
9570,0.516927,20000000,35841901,98,54,5.8,1979,60091080.05,107688927.1,1,12
10322,0.498186,0,30177511,130,89,7.6,1979,0,90669961.46,3,12
14035,0.474093,0,0,92,37,5.6,1979,0,0,3,6
163907,0.473733,0,0,89,21,5.9,1979,0,0,3,7
11343,0.431672,4000000,0,184,60,5.9,1979,12018216.01,0,13,11
29723,0.426947,14000000,13015688,123,23,4.7,1979,42063756.04,39106337.48,0,8
12102,0.416453,8000000,106260000,105,240,7.3,1979,24036432.02,319263908.3,6,12
988,0.411419,0,51718367,122,35,6,1979,0,155390626.6,17,3
6471,0.516572,0,73961419,94,136,7,1979,0,222221077.5,3,12
11519,0.387797,35000000,31755742,113,62,5.4,1979,105159390.1,95411841.73,0,12
17443,0.360116,0,33300000,119,48,6.7,1979,0,100051648.3,4,10
24750,0.315247,0,0,112,29,6.4,1979,0,0,1,8
20283,0.307429,2300000,20000000,100,34,7.2,1979,6910474.206,60091080.05,6,5
10373,0.26707,0,0,120,30,7.3,1979,0,0,6,9
11121,0.26324,0,0,171,33,6.4,1979,0,0,6,10
16972,0.262123,0,0,114,16,5.9,1979,0,0,19,7
11583,0.255216,6000000,0,110,38,6.3,1979,18027324.02,0,17,1
9051,0.24539,0,0,122,27,5.3,1979,0,0,3,10
17264,0.159632,2700000,37799643,118,28,6.8,1979,8112295.807,113571068.7,1,10
11145,0.151386,0,61801971,122,11,4.8,1979,0,185687359.3,6,12
20007,0.147473,0,0,98,10,6,1979,0,0,3,9
10912,0.195559,0,0,150,19,6.1,1979,0,0,6,11
22328,0.141546,0,0,88,10,6.7,1979,0,0,3,6
40160,0.189906,0,0,107,14,4.5,1979,0,0,0,10
25476,0.178663,420000,0,98,11,7.1,1979,1261912.681,0,4,9
42172,0.167108,0,0,109,16,6.1,1979,0,0,4,2
26659,0.16432,0,0,109,10,5.5,1979,0,0,6,5
18966,0.216684,0,43885000,96,13,6,1979,0,131854852.4,14,4
28942,0.16016,1355000,0,92,47,6.1,1979,4071170.673,0,11,5
54013,0.15896,800000,0,108,11,3,1979,2403643.202,0,15,3
22975,0.127707,0,0,78,14,7,1979,0,0,3,1
45964,0.125888,0,0,97,16,6,1979,0,0,11,10
33831,0.11276,0,0,122,10,5.1,1979,0,0,4,9
233,0.110767,0,0,117,14,7.5,1979,0,0,6,7
23957,0.226122,0,0,95,12,7.1,1979,0,0,4,11
13570,0.077321,0,0,90,24,6.9,1979,0,0,11,1
26326,0.386843,300000,0,93,17,6.2,1979,901366.2008,0,3,8
40842,0.058087,0,22228000,110,13,5.8,1979,0,66785226.37,6,3
33521,0.032098,0,0,109,19,6.1,1979,0,0,11,7
30547,0.019263,0,0,121,12,7.1,1979,0,0,6,7
218,4.831966,6400000,78371200,108,2692,7.1,1984,13433869.05,164504443.5,0,10
87,2.556799,28000000,333000000,118,1735,6.9,1984,58773177.1,698980999.1,1,5
620,2.484654,30000000,295212467,107,1383,7.2,1984,62971261.18,619663378.7,8,6
927,2.464803,11000000,153083102,106,844,6.8,1984,23089462.43,321327866.6,8,6
34584,2.183891,27000000,20158808,102,484,6.8,1984,56674135.06,42314185.45,6,4
90,2.108338,15000000,316360478,105,535,6.5,1984,31485630.59,664053942.9,0,11
311,1.689163,30000000,0,229,562,7.9,1984,62971261.18,0,6,2
279,1.682283,18000000,51973029,160,560,7.5,1984,37782756.71,109093572.8,6,10
1885,1.508112,8000000,90815558,126,475,6.7,1984,16792336.31,190625674.1,6,6
377,1.331432,1800000,25504513,91,625,7.1,1984,3778275.671,53535044.98,11,11
9610,1.247659,18000000,31042035,103,193,5.9,1984,37782756.71,65158536.45,1,6
4437,1.077574,28000000,40400657,116,156,6.4,1984,58773177.1,84802677.45,17,12
841,1.020675,40000000,30925690,137,294,6.5,1984,83961681.57,64914323.4,0,12
9326,0.991867,10000000,86572238,106,245,6.3,1984,20990420.39,181718767,0,3
9336,0.9739,4500000,81198894,96,270,6.3,1984,9445689.176,170439892,3,3
1880,0.938766,0,38376497,114,110,6.5,1984,0,80553880.52,0,8
157,0.82288,18000000,87000000,105,239,6.1,1984,37782756.71,182616657.4,15,5
23111,0.822696,0,25100000,115,24,6,1984,0,52685955.18,3,6
1788,0.791148,8200000,80035402,107,282,6,1984,17212144.72,167997673.4,6,2
9730,0.747792,0,32,91,100,5.7,1984,0,67.16934525,11,4
13820,0.742001,1500000,2300000,92,54,6.3,1984,3148563.059,4827796.69,3,2
9314,0.725581,0,0,113,135,6.5,1984,0,0,6,10
9651,0.700606,35000000,0,124,44,4,1984,73466471.37,0,1,11
13924,0.647261,0,0,2,32,5.3,1984,0,0,2,12
9663,0.637446,22000000,28744356,115,91,6.3,1984,46178924.86,60335611.63,0,12
12309,0.633247,6000000,38435947,105,67,5.9,1984,12594252.24,80678668.57,3,6
11031,0.627167,0,4736202,82,185,7.5,1984,0,9941487.104,3,5
11707,0.616491,0,48143579,115,27,6,1984,0,101055396.2,13,8
14774,0.60906,0,0,82,10,4.4,1984,0,0,3,7
15144,0.606839,6500000,23686027,93,223,6.7,1984,13643773.25,49717966.41,3,5
625,0.603541,14400000,34700291,141,78,7.2,1984,30226205.36,72837369.58,18,11
18462,0.590922,3000000,14418922,95,36,5.7,1984,6297126.118,30265923.44,0,11
